img_id,dataset,route,level,score,reason,parse_tier
10155.jpg,spaq,r4,,6.8108,"软门控(bare 0.32/rich 0.33/multi 0.35) | Natural, pleasant scene with cherry blossoms and people under umbrellas; slight overcast lighting but no major flaws; overall good quality.",1
10156.jpg,spaq,r4,,5.1267,"软门控(bare 0.37/rich 0.30/multi 0.34) | Blurry image with motion blur and poor lighting; reflections on lenses distract, but overall content is recognizable and acceptable.",1
10157.jpg,spaq,r4,,6.4543,"软门控(bare 0.34/rich 0.32/multi 0.34) | Natural outdoor scene with good composition; slight overcast lighting and minor motion blur, but overall clear and pleasant.",1
10158.jpg,spaq,r4,,3.1162,"软门控(bare 0.34/rich 0.33/multi 0.33) | Extremely dark with severe underexposure; only a bright light source and silhouettes visible; details lost, making image hard to interpret.",1
10159.jpg,spaq,r4,,3.135,"软门控(bare 0.33/rich 0.33/multi 0.34) | Severe backlighting causes building to be almost entirely silhouetted, losing architectural detail and texture; sky is overexposed.",1
10160.jpg,spaq,r4,,6.0696,软门控(bare 0.36/rich 0.30/multi 0.34) | Clear scene with good composition; minor haze and low contrast slightly dull the image but don't detract from overall acceptability.,1
10161.jpg,spaq,r4,,3.1353,"软门控(bare 0.32/rich 0.33/multi 0.34) | Severe lens flare dominates image, obscuring details and creating harsh glare; overall visibility is poor.",1
10162.jpg,spaq,r4,,1.4647,软门控(bare 0.33/rich 0.34/multi 0.33) | Severe motion blur dominates; objects are unrecognizable; no discernible detail; unacceptable for any practical use.,1
10163.jpg,spaq,r4,,6.8191,软门控(bare 0.32/rich 0.34/multi 0.34) | Clear urban scene with good detail; slight tilt and busy composition are minor flaws easily overlooked.,1
10164.jpg,spaq,r4,,5.136,"软门控(bare 0.32/rich 0.35/multi 0.33) | Blurry image with motion blur and low sharpness; details on elephant statue and background are soft, but subject is recognizable and composition is clear.",1
10165.jpg,spaq,r4,,7.6187,"软门控(bare 0.34/rich 0.31/multi 0.34) | Clean, well-lit display with organized shelves; minor glare on some baskets but overall visually pleasing and acceptable.",1
10166.jpg,spaq,r4,,1.4396,"软门控(bare 0.30/rich 0.39/multi 0.31) | Severe motion blur and extreme overexposure dominate, making details unrecognizable; unacceptable for any practical use.",1
10167.jpg,spaq,r4,,1.4756,软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10168.jpg,spaq,r4,,5.1477,"软门控(bare 0.26/rich 0.43/multi 0.31) | Overexposed sky and hazy lighting reduce clarity; minor noise and dull colors make image flat, but subject is clear and composition acceptable.",1
10169.jpg,spaq,r4,,3.4687,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe underexposure dominates; foreground and midground are nearly black, obscuring details. Only silhouettes and sky are visible, making image hard to interpret.",1
10170.jpg,spaq,r4,,5.1321,"软门控(bare 0.34/rich 0.33/multi 0.33) | Fair quality; noticeable blur and low contrast, but overall content is clear and legible without major defects.",1
10171.jpg,spaq,r4,,6.4428,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear, well-composed shot of bikes with good color and detail; minor overexposure in sky area is barely noticeable.",1
10172.jpg,spaq,r4,,1.7897,软门控(bare 0.33/rich 0.33/multi 0.34) | Severe motion blur and extreme low resolution make subjects and details unrecognizable; unacceptable for any purpose.,1
10173.jpg,spaq,r4,,1.8193,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, obscuring all details; image is unrecognizable and visually jarring.",1
10174.jpg,spaq,r4,,3.1208,"软门控(bare 0.31/rich 0.35/multi 0.34) | Severe motion blur dominates, making details unrecognizable; poor focus and ghosting reduce overall clarity and acceptability.",1
10175.jpg,spaq,r4,,6.7925,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clean modern interior with strong branding; slight overexposure in windows, but overall composition is balanced and visually appealing.",1
10176.jpg,spaq,r4,,6.8048,"软门控(bare 0.33/rich 0.33/multi 0.34) | Clear, well-composed shot of building exterior; minor dullness in lighting and muted colors, but no major flaws or distractions.",1
10177.jpg,spaq,r4,,7.1283,"软门控(bare 0.36/rich 0.31/multi 0.33) | Clear, well-lit image with readable text and vibrant colors; minor glare on screen and slight tilt don't distract.",1
10178.jpg,spaq,r4,,3.4829,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates the image, making details indistinct and visually jarring; overall impression is poor and hard to ignore.",1
10179.jpg,spaq,r4,,3.033,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe blur dominates the image, making details indiscernible; first impression is poor, flaws are hard to ignore.",1
10180.jpg,spaq,r4,,6.7817,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear urban scene with good detail and color; slight overexposure in sky and minor noise, but overall visually acceptable.",1
10181.jpg,spaq,r4,,3.4727,"软门控(bare 0.36/rich 0.30/multi 0.34) | Severe underexposure and poor lighting dominate, making details obscure; red glow on left is distracting and unnatural.",1
10182.jpg,spaq,r4,,1.4655,软门控(bare 0.33/rich 0.33/multi 0.34) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10183.jpg,spaq,r4,,5.1389,软门控(bare 0.31/rich 0.36/multi 0.34) | Severe overexposure in sky and poor contrast; details lost in shadows; composition tilted but overall scene is recognizable.,1
10184.jpg,spaq,r4,,4.8257,"软门控(bare 0.31/rich 0.36/multi 0.33) | Blurry and low contrast; snow appears muddy, details lost. Annoying but not unviewable; overall scene is recognizable.",1
10185.jpg,spaq,r4,,1.469,"软门控(bare 0.34/rich 0.33/multi 0.33) | Severe motion blur dominates, making content unrecognizable; completely unacceptable for any viewing purpose.",1
10186.jpg,spaq,r4,,6.7725,软门控(bare 0.36/rich 0.30/multi 0.34) | Good overall impression; vibrant ceiling pattern and clear details. Slight tilt and foreground chair slightly distract but are minor.,1
10187.jpg,spaq,r4,,8.0933,"软门控(bare 0.35/rich 0.31/multi 0.35) | Vibrant pink blossoms, natural lighting, clear details, no distracting flaws; visually pleasing and harmonious composition.",1
10188.jpg,spaq,r4,,7.8677,"软门控(bare 0.34/rich 0.32/multi 0.35) | Clear, well-lit urban scene with sharp details; rubble in foreground is visually cluttered but not distracting; overall impression is good.",1
10189.jpg,spaq,r4,,5.1387,"软门控(bare 0.31/rich 0.36/multi 0.33) | Dull lighting and overcast sky create flat, unengaging atmosphere; power lines distract; overall acceptable but visually uninspiring.",1
10190.jpg,spaq,r4,,7.2607,软门控(bare 0.38/rich 0.28/multi 0.34) | Vibrant neon lighting and clear details; minor reflections on glass slightly distract but don't impair overall appeal.,1
10191.jpg,spaq,r4,,3.471,"软门控(bare 0.34/rich 0.32/multi 0.34) | Severe underexposure dominates; most of the image is black, obscuring details and making content hard to discern.",1
10192.jpg,spaq,r4,,6.8475,"软门控(bare 0.29/rich 0.35/multi 0.36) | Natural, serene scene with waterwheel and greenery; minor murkiness in water and soft focus don't detract significantly from overall pleasant impression.",1
10193.jpg,spaq,r4,,6.4519,软门控(bare 0.34/rich 0.32/multi 0.34) | Clear composition with natural lighting; minor motion blur on hand and brush is barely noticeable; overall pleasing and acceptable.,1
10194.jpg,spaq,r4,,1.4462,"软门控(bare 0.31/rich 0.35/multi 0.35) | Severe motion blur dominates, obscuring all details; image is unrecognizable and unusable for any purpose.",1
10195.jpg,spaq,r4,,1.4425,软门控(bare 0.30/rich 0.37/multi 0.33) | Severe motion blur and overexposed left side make content unrecognizable; completely unusable for any purpose.,1
10196.jpg,spaq,r4,,1.4832,软门控(bare 0.35/rich 0.32/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10197.jpg,spaq,r4,,7.129,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear building structure with good detail; slight overexposure at top and minor noise in shadows, but overall visually acceptable.",1
10198.jpg,spaq,r4,,3.5032,软门控(bare 0.38/rich 0.28/multi 0.34) | Severe motion blur on central object dominates impression; background details sharp but overall image feels defective and distracting.,1
10199.jpg,spaq,r4,,7.2864,"软门控(bare 0.33/rich 0.34/multi 0.34) | Clear, well-lit outdoor scene with good detail and color. Minor distractions like barriers and bike don't detract significantly from overall pleasant impression.",1
10200.jpg,spaq,r4,,3.135,"软门控(bare 0.32/rich 0.34/multi 0.33) | Severe motion blur dominates, obscuring details and making subjects unrecognizable; overall image is messy and hard to interpret.",1
10201.jpg,spaq,r4,,1.4842,软门控(bare 0.36/rich 0.30/multi 0.34) | Severe motion blur dominates entire image; details unrecognizable; first impression is poor and unacceptable.,1
10202.jpg,spaq,r4,,6.8297,"软门控(bare 0.31/rich 0.34/multi 0.36) | Clear, well-composed shot of building with natural lighting; minor dullness in sky and slight overexposure on roof edges, but overall acceptable and visually pleasing.",1
10203.jpg,spaq,r4,,6.7909,"软门控(bare 0.34/rich 0.32/multi 0.34) | Clean, modern design with clear 'MAP' sign; minor glare and slight tilt don't detract from overall good impression.",1
10204.jpg,spaq,r4,,3.3913,"软门控(bare 0.24/rich 0.47/multi 0.29) | Severe overexposure washes out details, especially sky and blossoms; dominant whiteout makes image harsh and unappealing.",1
10205.jpg,spaq,r4,,1.4879,软门控(bare 0.36/rich 0.31/multi 0.33) | Severe motion blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
10206.jpg,spaq,r4,,1.4669,软门控(bare 0.33/rich 0.34/multi 0.32) | Severe blur dominates entire image; no details discernible; unacceptable for any practical use.,1
10207.jpg,spaq,r4,,6.4439,"软门控(bare 0.35/rich 0.31/multi 0.34) | Natural, well-composed scene with vibrant greenery and clear details; minor softness in mid-ground doesn't detract from overall pleasant impression.",1
10208.jpg,spaq,r4,,1.4823,"软门控(bare 0.35/rich 0.32/multi 0.33) | Severe motion blur dominates, making scene unrecognizable; no discernible details or focus.",1
10209.jpg,spaq,r4,,6.8363,"软门控(bare 0.30/rich 0.37/multi 0.33) | Clear, well-composed shot of traditional building; overcast lighting is flat but not distracting; minor reflections and wet ground add realism without flaws.",1
10210.jpg,spaq,r4,,7.1355,"软门控(bare 0.32/rich 0.33/multi 0.34) | Clear, well-lit image of tires with good detail; minor dust and uneven lighting don't detract significantly from overall acceptability.",1
10211.jpg,spaq,r4,,6.8099,"软门控(bare 0.33/rich 0.34/multi 0.33) | Clean, well-lit interior with neutral tones; minor shadows and low contrast in background, but no major flaws. Acceptable for a typical viewer.",1
10212.jpg,spaq,r4,,5.1485,"软门控(bare 0.26/rich 0.43/multi 0.31) | Overexposed sky dominates, but subjects and architecture are clear; flaws noticeable but tolerable for a casual scene.",1
10213.jpg,spaq,r4,,3.1353,"软门控(bare 0.32/rich 0.34/multi 0.34) | Severe blur dominates entire image; details lost in rocks, water, and background; unacceptably low sharpness.",1
10214.jpg,spaq,r4,,3.1333,"软门控(bare 0.33/rich 0.34/multi 0.33) | Severe blur and low resolution dominate, making details indistinct; overall image appears fuzzy and poorly captured.",1
10215.jpg,spaq,r4,,1.4919,软门控(bare 0.36/rich 0.30/multi 0.33) | Severe motion blur dominates entire image; no clear details visible; first impression is poor and unacceptable.,1
10216.jpg,spaq,r4,,6.7735,"软门控(bare 0.36/rich 0.31/multi 0.34) | Clear, well-lit interior view with distinct colors and details; minor reflections and clutter don't detract significantly from overall acceptability.",1
10217.jpg,spaq,r4,,6.1654,"软门控(bare 0.32/rich 0.35/multi 0.33) | Good overall impression; slightly overexposed sky and moderate noise, but subject clear and composition natural.",1
10218.jpg,spaq,r4,,6.4893,"软门控(bare 0.32/rich 0.35/multi 0.33) | Overall good impression; slightly dull lighting and flat sky, but no major flaws. Architecture and signage are clear and visually coherent.",1
10219.jpg,spaq,r4,,1.4235,软门控(bare 0.28/rich 0.41/multi 0.31) | Severe blur dominates entire image; no clear details visible; unacceptable for any practical use.,1
10220.jpg,spaq,r4,,2.1522,软门控(bare 0.35/rich 0.33/multi 0.32) | Severe blur across entire image; details unrecognizable; unacceptable for any practical use.,1
10221.jpg,spaq,r4,,5.1358,软门控(bare 0.32/rich 0.34/multi 0.34) | Peacocks visible through dense netting; overall composition cluttered but subject identifiable; dull lighting and obstruction reduce appeal.,1
10222.jpg,spaq,r4,,3.1328,"软门控(bare 0.34/rich 0.33/multi 0.34) | Severe motion blur dominates, making text and background indistinct; image is unusable for clear viewing.",1
10223.jpg,spaq,r4,,1.8159,软门控(bare 0.34/rich 0.34/multi 0.32) | Severe blur dominates entire image; details unrecognizable; unacceptable for any practical use.,1
10224.jpg,spaq,r4,,3.1145,"软门控(bare 0.34/rich 0.32/multi 0.33) | Severe lens flare and overexposed center dominate, obscuring details; dark, noisy surroundings reduce visibility; overall poor quality.",1
10225.jpg,spaq,r4,,7.4342,"软门控(bare 0.32/rich 0.32/multi 0.35) | Clear, well-composed image with natural lighting; minor background distractions (wires, distant cars) don't detract from the main subject.",1
10226.jpg,spaq,r4,,7.1295,"软门控(bare 0.35/rich 0.31/multi 0.34) | Clear, well-lit indoor scene with natural colors and balanced composition; minor noise in shadows but overall visually pleasing and acceptable.",1
10227.jpg,spaq,r4,,6.8554,"软门控(bare 0.29/rich 0.39/multi 0.33) | Good overall impression; minor flaws in lighting and slight blur, but architectural details and composition are clear and pleasing.",1
10228.jpg,spaq,r4,,7.1257,软门控(bare 0.37/rich 0.31/multi 0.32) | Vibrant green succulent with clear texture and natural lighting; minor softness in edges but overall pleasing and acceptable.,1
