img_id,dataset,route,score,reason,parse_tier
1430765461.jpg,koniq,r6offanchor,3.2417,"R6-offanchor=0.6·动态融合(S-TECH×0.64,S-GLOBAL×0.25,S-CONTENT×0.11)+0.4·bare投票(3.00)",1
143394138.jpg,koniq,r6offanchor,2.7038,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(2.75)",1
143643298.jpg,koniq,r6offanchor,2.174,"R6-offanchor=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.26,S-CONTENT×0.17)+0.4·bare投票(2.00)",1
145089144.jpg,koniq,r6offanchor,2.2259,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(2.00)",1
1466864952.jpg,koniq,r6offanchor,3.2995,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.31,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
1473138944.jpg,koniq,r6offanchor,2.5356,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.18)+0.4·bare投票(2.00)",1
147783170.jpg,koniq,r6offanchor,2.2431,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.30,S-CONTENT×0.28)+0.4·bare投票(2.00)",1
14898266.jpg,koniq,r6offanchor,2.3871,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(2.25)",1
1492755190.jpg,koniq,r6offanchor,3.9718,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
149867784.jpg,koniq,r6offanchor,3.6033,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
15012954.jpg,koniq,r6offanchor,2.8654,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.25,S-CONTENT×0.13)+0.4·bare投票(2.00)",1
153876946.jpg,koniq,r6offanchor,3.3877,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.36,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
1540229828.jpg,koniq,r6offanchor,4.0696,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.34,S-CONTENT×0.32)+0.4·bare投票(4.00)",1
154740129.jpg,koniq,r6offanchor,1.6812,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.34,S-CONTENT×0.31)+0.4·bare投票(2.00)",1
155365010.jpg,koniq,r6offanchor,2.762,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.34,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
156015117.jpg,koniq,r6offanchor,4.4387,"R6-offanchor=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
156451756.jpg,koniq,r6offanchor,3.3299,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
1572804254.jpg,koniq,r6offanchor,3.2629,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
1573719804.jpg,koniq,r6offanchor,4.3025,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.32,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
159144665.jpg,koniq,r6offanchor,3.6081,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
160999577.jpg,koniq,r6offanchor,2.1512,"R6-offanchor=0.6·动态融合(S-TECH×0.73,S-GLOBAL×0.20,S-CONTENT×0.07)+0.4·bare投票(2.00)",1
1646704912.jpg,koniq,r6offanchor,4.2872,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
1679551869.jpg,koniq,r6offanchor,3.099,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.36,S-CONTENT×0.35)+0.4·bare投票(2.00)",1
169625095.jpg,koniq,r6offanchor,2.697,"R6-offanchor=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.32,S-CONTENT×0.18)+0.4·bare投票(2.50)",1
175326787.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.29,S-CONTENT×0.58)+0.4·bare投票(3.00)",1
1795186582.jpg,koniq,r6offanchor,2.7795,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(2.50)",1
1798554647.jpg,koniq,r6offanchor,3.8431,"R6-offanchor=0.6·动态融合(S-TECH×0.46,S-GLOBAL×0.30,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
1799451312.jpg,koniq,r6offanchor,3.6126,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
1802306299.jpg,koniq,r6offanchor,3.3226,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.35,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
183156510.jpg,koniq,r6offanchor,3.2959,"R6-offanchor=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.30,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
187640892.jpg,koniq,r6offanchor,3.2686,"R6-offanchor=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
194369363.jpg,koniq,r6offanchor,3.267,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.31,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
196734006.jpg,koniq,r6offanchor,3.5901,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
197324620.jpg,koniq,r6offanchor,3.82,"R6-offanchor=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.28,S-CONTENT×0.61)+0.4·bare投票(3.25)",1
1995190133.jpg,koniq,r6offanchor,3.9674,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.32,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
2041755502.jpg,koniq,r6offanchor,4.1496,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
20522527.jpg,koniq,r6offanchor,4.2373,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
2053452455.jpg,koniq,r6offanchor,3.6047,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.00)",1
206294085.jpg,koniq,r6offanchor,3.2872,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
2063421762.jpg,koniq,r6offanchor,2.7938,"R6-offanchor=0.6·动态融合(S-TECH×0.76,S-GLOBAL×0.19,S-CONTENT×0.06)+0.4·bare投票(3.00)",1
2068650026.jpg,koniq,r6offanchor,3.5347,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
2070418201.jpg,koniq,r6offanchor,3.8165,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
2088433684.jpg,koniq,r6offanchor,3.09,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(2.50)",1
2094668596.jpg,koniq,r6offanchor,3.6367,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.35,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
2097618827.jpg,koniq,r6offanchor,3.4785,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.29,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2099199686.jpg,koniq,r6offanchor,3.22,"R6-offanchor=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.30,S-CONTENT×0.47)+0.4·bare投票(3.25)",1
2100483102.jpg,koniq,r6offanchor,3.9708,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.31,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
2114797362.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.25,S-CONTENT×0.65)+0.4·bare投票(3.00)",1
2125272449.jpg,koniq,r6offanchor,3.4237,"R6-offanchor=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.25,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
2125535764.jpg,koniq,r6offanchor,3.4716,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2126677316.jpg,koniq,r6offanchor,2.7361,"R6-offanchor=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.23,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
2126890271.jpg,koniq,r6offanchor,2.1166,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.28,S-CONTENT×0.47)+0.4·bare投票(2.00)",1
2128879923.jpg,koniq,r6offanchor,2.3688,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
2129680216.jpg,koniq,r6offanchor,4.1618,"R6-offanchor=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.32,S-CONTENT×0.50)+0.4·bare投票(3.50)",1
2131254561.jpg,koniq,r6offanchor,3.6875,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.30,S-CONTENT×0.17)+0.4·bare投票(3.50)",1
2133766199.jpg,koniq,r6offanchor,3.2667,"R6-offanchor=0.6·动态融合(S-TECH×0.60,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
2138715193.jpg,koniq,r6offanchor,3.5026,"R6-offanchor=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2144963177.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.28,S-CONTENT×0.51)+0.4·bare投票(3.00)",1
2149719899.jpg,koniq,r6offanchor,2.9605,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.23)+0.4·bare投票(2.25)",1
2149726014.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.29,S-CONTENT×0.52)+0.4·bare投票(3.00)",1
2167658722.jpg,koniq,r6offanchor,3.5369,"R6-offanchor=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.32,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
2182811741.jpg,koniq,r6offanchor,4.1133,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.40)+0.4·bare投票(3.50)",1
218453569.jpg,koniq,r6offanchor,4.3555,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(4.00)",1
218457399.jpg,koniq,r6offanchor,3.4148,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
2199106763.jpg,koniq,r6offanchor,3.242,"R6-offanchor=0.6·动态融合(S-TECH×0.64,S-GLOBAL×0.25,S-CONTENT×0.11)+0.4·bare投票(3.00)",1
2201178081.jpg,koniq,r6offanchor,3.4942,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2223002938.jpg,koniq,r6offanchor,3.8178,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.35,S-CONTENT×0.27)+0.4·bare投票(3.50)",1
222335349.jpg,koniq,r6offanchor,3.6999,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.36,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
2225683996.jpg,koniq,r6offanchor,3.9122,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.31,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
223186789.jpg,koniq,r6offanchor,3.5039,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.33,S-CONTENT×0.31)+0.4·bare投票(3.00)",1
2236324282.jpg,koniq,r6offanchor,3.9278,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
2259747766.jpg,koniq,r6offanchor,2.975,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
2260527943.jpg,koniq,r6offanchor,4.1293,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.32,S-CONTENT×0.13)+0.4·bare投票(4.00)",1
2263434837.jpg,koniq,r6offanchor,3.7877,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(3.50)",1
2276823208.jpg,koniq,r6offanchor,4.3594,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
2280432289.jpg,koniq,r6offanchor,2.2411,"R6-offanchor=0.6·动态融合(S-TECH×0.81,S-GLOBAL×0.15,S-CONTENT×0.04)+0.4·bare投票(2.25)",1
2285382083.jpg,koniq,r6offanchor,3.524,"R6-offanchor=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
2292770854.jpg,koniq,r6offanchor,3.8473,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.35,S-CONTENT×0.36)+0.4·bare投票(3.75)",1
2298149104.jpg,koniq,r6offanchor,3.9008,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
2298165172.jpg,koniq,r6offanchor,3.891,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.29,S-CONTENT×0.18)+0.4·bare投票(4.00)",1
231161527.jpg,koniq,r6offanchor,3.554,"R6-offanchor=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.34,S-CONTENT×0.38)+0.4·bare投票(3.00)",1
2325353113.jpg,koniq,r6offanchor,2.375,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
2332998569.jpg,koniq,r6offanchor,2.1187,"R6-offanchor=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.31,S-CONTENT×0.49)+0.4·bare投票(2.00)",1
23371433.jpg,koniq,r6offanchor,4.3193,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
2342012928.jpg,koniq,r6offanchor,4.3598,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.31,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
2347131131.jpg,koniq,r6offanchor,2.9788,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
2349676135.jpg,koniq,r6offanchor,2.3952,"R6-offanchor=0.6·动态融合(S-TECH×0.86,S-GLOBAL×0.12,S-CONTENT×0.02)+0.4·bare投票(2.75)",1
2355192446.jpg,koniq,r6offanchor,4.3799,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.31,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
2364482871.jpg,koniq,r6offanchor,3.6269,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.34,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
2364901003.jpg,koniq,r6offanchor,3.8956,"R6-offanchor=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.34,S-CONTENT×0.29)+0.4·bare投票(4.00)",1
2365855574.jpg,koniq,r6offanchor,2.9099,"R6-offanchor=0.6·动态融合(S-TECH×0.62,S-GLOBAL×0.26,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
2366307779.jpg,koniq,r6offanchor,4.12,"R6-offanchor=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.30,S-CONTENT×0.56)+0.4·bare投票(4.00)",1
2372696116.jpg,koniq,r6offanchor,3.3276,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.35,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
2376113642.jpg,koniq,r6offanchor,3.5434,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.34,S-CONTENT×0.22)+0.4·bare投票(3.00)",1
2378761573.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.10,S-GLOBAL×0.25,S-CONTENT×0.66)+0.4·bare投票(3.00)",1
2380962902.jpg,koniq,r6offanchor,4.2827,"R6-offanchor=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.31,S-CONTENT×0.55)+0.4·bare投票(3.75)",1
239029957.jpg,koniq,r6offanchor,4.519,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
2405495711.jpg,koniq,r6offanchor,3.8534,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.30,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
2410933503.jpg,koniq,r6offanchor,4.3602,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.50)+0.4·bare投票(4.00)",1
2415943373.jpg,koniq,r6offanchor,3.7256,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
2417107784.jpg,koniq,r6offanchor,2.9114,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.33,S-CONTENT×0.39)+0.4·bare投票(3.00)",1
2421862008.jpg,koniq,r6offanchor,4.0655,"R6-offanchor=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(3.25)",1
2422029745.jpg,koniq,r6offanchor,2.8834,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
2429849599.jpg,koniq,r6offanchor,3.7227,"R6-offanchor=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(3.25)",1
2444482022.jpg,koniq,r6offanchor,2.892,"R6-offanchor=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.33,S-CONTENT×0.33)+0.4·bare投票(3.00)",1
2448776548.jpg,koniq,r6offanchor,3.4712,"R6-offanchor=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2451920772.jpg,koniq,r6offanchor,3.7858,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.37,S-CONTENT×0.32)+0.4·bare投票(3.25)",1
2459843879.jpg,koniq,r6offanchor,3.12,"R6-offanchor=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.26,S-CONTENT×0.61)+0.4·bare投票(3.00)",1
2464934588.jpg,koniq,r6offanchor,3.5067,"R6-offanchor=0.6·动态融合(S-TECH×0.62,S-GLOBAL×0.25,S-CONTENT×0.13)+0.4·bare投票(3.25)",1
2465673065.jpg,koniq,r6offanchor,2.7457,"R6-offanchor=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.30,S-CONTENT×0.11)+0.4·bare投票(2.75)",1
2471109874.jpg,koniq,r6offanchor,2.257,"R6-offanchor=0.6·动态融合(S-TECH×0.78,S-GLOBAL×0.17,S-CONTENT×0.05)+0.4·bare投票(2.00)",1
2477552466.jpg,koniq,r6offanchor,2.1101,"R6-offanchor=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.29,S-CONTENT×0.42)+0.4·bare投票(2.00)",1
2492228578.jpg,koniq,r6offanchor,3.2827,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2503231447.jpg,koniq,r6offanchor,4.2888,"R6-offanchor=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
2508139577.jpg,koniq,r6offanchor,3.0316,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.35,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
2517718928.jpg,koniq,r6offanchor,3.7351,"R6-offanchor=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
2538038277.jpg,koniq,r6offanchor,4.3247,"R6-offanchor=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
2539083530.jpg,koniq,r6offanchor,3.5849,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.24)+0.4·bare投票(3.00)",1
2542492471.jpg,koniq,r6offanchor,2.6501,"R6-offanchor=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.28,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
254969296.jpg,koniq,r6offanchor,3.8967,"R6-offanchor=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(4.00)",1
2555211479.jpg,koniq,r6offanchor,3.8597,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.30,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
255857546.jpg,koniq,r6offanchor,4.551,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.37)+0.4·bare投票(4.25)",1
2562592972.jpg,koniq,r6offanchor,2.9841,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.30,S-CONTENT×0.27)+0.4·bare投票(2.25)",1
2569693875.jpg,koniq,r6offanchor,4.1391,"R6-offanchor=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(3.50)",1
2569774614.jpg,koniq,r6offanchor,3.2252,"R6-offanchor=0.6·动态融合(S-TECH×0.68,S-GLOBAL×0.22,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
2570828036.jpg,koniq,r6offanchor,3.6491,"R6-offanchor=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.34,S-CONTENT×0.30)+0.4·bare投票(3.00)",1
257114018.jpg,koniq,r6offanchor,4.4605,"R6-offanchor=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.29,S-CONTENT×0.27)+0.4·bare投票(4.00)",1
2571521736.jpg,koniq,r6offanchor,3.4939,"R6-offanchor=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.31,S-CONTENT×0.31)+0.4·bare投票(3.00)",1
2578890441.jpg,koniq,r6offanchor,3.9621,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.40)+0.4·bare投票(4.00)",1
2580252988.jpg,koniq,r6offanchor,2.9609,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.35,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
2588767665.jpg,koniq,r6offanchor,3.9284,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
2615955728.jpg,koniq,r6offanchor,4.1148,"R6-offanchor=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
2621420457.jpg,koniq,r6offanchor,3.2263,"R6-offanchor=0.6·动态融合(S-TECH×0.68,S-GLOBAL×0.22,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
2622466873.jpg,koniq,r6offanchor,4.2885,"R6-offanchor=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.35)+0.4·bare投票(4.00)",1
2624809780.jpg,koniq,r6offanchor,4.3183,"R6-offanchor=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
2631446955.jpg,koniq,r6offanchor,4.5216,"R6-offanchor=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.31,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
26344318.jpg,koniq,r6offanchor,2.6371,"R6-offanchor=0.6·动态融合(S-TECH×0.80,S-GLOBAL×0.16,S-CONTENT×0.04)+0.4·bare投票(3.00)",1
2653425342.jpg,koniq,r6offanchor,4.3776,"R6-offanchor=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.32,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
2654797164.jpg,koniq,r6offanchor,4.1776,"R6-offanchor=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.31,S-CONTENT×0.21)+0.4·bare投票(4.25)",1
2672397400.jpg,koniq,r6offanchor,3.9783,"R6-offanchor=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.32,S-CONTENT×0.24)+0.4·bare投票(4.00)",1
2679224314.jpg,koniq,r6offanchor,2.1086,"R6-offanchor=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.29,S-CONTENT×0.40)+0.4·bare投票(2.00)",1
268066639.jpg,koniq,r6offanchor,3.2685,"R6-offanchor=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.28,S-CONTENT×0.14)+0.4·bare投票(3.00)",1
26847054.jpg,koniq,r6offanchor,4.4945,"R6-offanchor=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.46)+0.4·bare投票(4.00)",1
2688944098.jpg,koniq,r6offanchor,3.4776,"R6-offanchor=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.28,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
268926698.jpg,koniq,r6offanchor,3.2152,"R6-offanchor=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.31,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2692538398.jpg,koniq,r6offanchor,4.1522,"R6-offanchor=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(3.50)",1
269509962.jpg,koniq,r6offanchor,3.7952,"R6-offanchor=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.32,S-CONTENT×0.26)+0.4·bare投票(3.50)",1
