img_id,dataset,route,level,score,reason,parse_tier
154740129.jpg,koniq,r6,,1.6796,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(2.00)",1
155365010.jpg,koniq,r6,,2.6952,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
156015117.jpg,koniq,r6,,4.3478,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.32,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
156451756.jpg,koniq,r6,,3.175,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.35,S-CONTENT×0.45)+0.4·bare投票(3.00)",1
1572804254.jpg,koniq,r6,,3.0478,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
1573719804.jpg,koniq,r6,,4.2008,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(4.00)",1
159144665.jpg,koniq,r6,,3.4241,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.33,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
160999577.jpg,koniq,r6,,2.1886,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
1646704912.jpg,koniq,r6,,4.1415,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.33,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
1679551869.jpg,koniq,r6,,2.1884,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.32,S-CONTENT×0.52)+0.4·bare投票(2.00)",1
169625095.jpg,koniq,r6,,2.517,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.32,S-CONTENT×0.18)+0.4·bare投票(2.50)",1
175326787.jpg,koniq,r6,,3.1285,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.35,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
1795186582.jpg,koniq,r6,,2.1065,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.29,S-CONTENT×0.44)+0.4·bare投票(2.50)",1
1798554647.jpg,koniq,r6,,3.7357,"R6=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.24,S-CONTENT×0.11)+0.4·bare投票(4.00)",1
1799451312.jpg,koniq,r6,,3.4286,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.34,S-CONTENT×0.25)+0.4·bare投票(3.00)",1
1802306299.jpg,koniq,r6,,3.1487,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.35,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
183156510.jpg,koniq,r6,,3.0842,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.30,S-CONTENT×0.28)+0.4·bare投票(3.00)",1
187640892.jpg,koniq,r6,,2.5175,"R6=0.6·动态融合(S-TECH×0.74,S-GLOBAL×0.20,S-CONTENT×0.06)+0.4·bare投票(3.00)",1
194369363.jpg,koniq,r6,,2.9497,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
196734006.jpg,koniq,r6,,3.8251,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
197324620.jpg,koniq,r6,,3.902,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.34,S-CONTENT×0.44)+0.4·bare投票(3.25)",1
1995190133.jpg,koniq,r6,,3.7993,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.22)+0.4·bare投票(4.00)",1
2041755502.jpg,koniq,r6,,4.3092,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.32,S-CONTENT×0.32)+0.4·bare投票(4.00)",1
20522527.jpg,koniq,r6,,4.1343,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.34,S-CONTENT×0.46)+0.4·bare投票(3.75)",1
2053452455.jpg,koniq,r6,,3.551,"R6=0.6·动态融合(S-TECH×0.09,S-GLOBAL×0.26,S-CONTENT×0.65)+0.4·bare投票(3.00)",1
206294085.jpg,koniq,r6,,3.0763,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.33,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
2063421762.jpg,koniq,r6,,2.1831,"R6=0.6·动态融合(S-TECH×0.85,S-GLOBAL×0.13,S-CONTENT×0.02)+0.4·bare投票(3.00)",1
2068650026.jpg,koniq,r6,,3.1151,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.30,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
2070418201.jpg,koniq,r6,,3.6427,"R6=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(4.00)",1
2088433684.jpg,koniq,r6,,2.4668,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.15)+0.4·bare投票(2.50)",1
2094668596.jpg,koniq,r6,,3.4538,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
2097618827.jpg,koniq,r6,,3.2911,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
2099199686.jpg,koniq,r6,,3.0911,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.31,S-CONTENT×0.43)+0.4·bare投票(3.25)",1
2100483102.jpg,koniq,r6,,3.7693,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.30,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
2114797362.jpg,koniq,r6,,2.9695,"R6=0.6·动态融合(S-TECH×0.12,S-GLOBAL×0.26,S-CONTENT×0.61)+0.4·bare投票(3.00)",1
2125272449.jpg,koniq,r6,,3.2359,"R6=0.6·动态融合(S-TECH×0.62,S-GLOBAL×0.25,S-CONTENT×0.13)+0.4·bare投票(3.00)",1
2125535764.jpg,koniq,r6,,3.2841,"R6=0.6·动态融合(S-TECH×0.56,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
2126677316.jpg,koniq,r6,,2.5561,"R6=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.23,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
2126890271.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.27,S-CONTENT×0.52)+0.4·bare投票(2.00)",1
2128879923.jpg,koniq,r6,,2.0069,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.28,S-CONTENT×0.19)+0.4·bare投票(2.00)",1
2129680216.jpg,koniq,r6,,4.057,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.51)+0.4·bare投票(3.50)",1
2131254561.jpg,koniq,r6,,3.5166,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(3.50)",1
2133766199.jpg,koniq,r6,,3.0358,"R6=0.6·动态融合(S-TECH×0.63,S-GLOBAL×0.25,S-CONTENT×0.12)+0.4·bare投票(3.00)",1
2138715193.jpg,koniq,r6,,3.3156,"R6=0.6·动态融合(S-TECH×0.53,S-GLOBAL×0.30,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2144963177.jpg,koniq,r6,,2.9544,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.29,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
2149719899.jpg,koniq,r6,,2.2762,"R6=0.6·动态融合(S-TECH×0.65,S-GLOBAL×0.24,S-CONTENT×0.11)+0.4·bare投票(2.25)",1
2149726014.jpg,koniq,r6,,2.6612,"R6=0.6·动态融合(S-TECH×0.42,S-GLOBAL×0.31,S-CONTENT×0.26)+0.4·bare投票(3.00)",1
2167658722.jpg,koniq,r6,,3.3506,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.32,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2182811741.jpg,koniq,r6,,4.013,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.34,S-CONTENT×0.41)+0.4·bare投票(3.50)",1
218453569.jpg,koniq,r6,,4.2755,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.31,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
218457399.jpg,koniq,r6,,3.2348,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(3.00)",1
2199106763.jpg,koniq,r6,,3.0105,"R6=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.24,S-CONTENT×0.10)+0.4·bare投票(3.00)",1
2201178081.jpg,koniq,r6,,3.3071,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.28,S-CONTENT×0.17)+0.4·bare投票(3.00)",1
2223002938.jpg,koniq,r6,,3.6341,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.35,S-CONTENT×0.25)+0.4·bare投票(3.50)",1
222335349.jpg,koniq,r6,,3.5202,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.36,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
2225683996.jpg,koniq,r6,,3.7753,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.29,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
223186789.jpg,koniq,r6,,3.2877,"R6=0.6·动态融合(S-TECH×0.38,S-GLOBAL×0.33,S-CONTENT×0.29)+0.4·bare投票(3.00)",1
2236324282.jpg,koniq,r6,,3.7413,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
2259747766.jpg,koniq,r6,,2.625,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.35,S-CONTENT×0.43)+0.4·bare投票(3.00)",1
2260527943.jpg,koniq,r6,,4.3527,"R6=0.6·动态融合(S-TECH×0.66,S-GLOBAL×0.27,S-CONTENT×0.07)+0.4·bare投票(4.00)",1
2263434837.jpg,koniq,r6,,3.6213,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.50)",1
2276823208.jpg,koniq,r6,,4.2541,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
2280432289.jpg,koniq,r6,,2.0316,"R6=0.6·动态融合(S-TECH×0.83,S-GLOBAL×0.14,S-CONTENT×0.03)+0.4·bare投票(2.25)",1
2285382083.jpg,koniq,r6,,3.3374,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.30,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2292770854.jpg,koniq,r6,,3.682,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.35,S-CONTENT×0.35)+0.4·bare投票(3.75)",1
2298149104.jpg,koniq,r6,,4.3736,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.32,S-CONTENT×0.33)+0.4·bare投票(4.00)",1
2298165172.jpg,koniq,r6,,4.1852,"R6=0.6·动态融合(S-TECH×0.35,S-GLOBAL×0.31,S-CONTENT×0.34)+0.4·bare投票(4.00)",1
231161527.jpg,koniq,r6,,3.3717,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.35,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
2325353113.jpg,koniq,r6,,2.03,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.29,S-CONTENT×0.20)+0.4·bare投票(2.00)",1
2332998569.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.30,S-CONTENT×0.53)+0.4·bare投票(2.00)",1
23371433.jpg,koniq,r6,,4.3833,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.33,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
2342012928.jpg,koniq,r6,,4.407,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.30,S-CONTENT×0.52)+0.4·bare投票(4.00)",1
2347131131.jpg,koniq,r6,,2.9489,"R6=0.6·动态融合(S-TECH×0.28,S-GLOBAL×0.30,S-CONTENT×0.42)+0.4·bare投票(3.00)",1
2349676135.jpg,koniq,r6,,2.2123,"R6=0.6·动态融合(S-TECH×0.87,S-GLOBAL×0.11,S-CONTENT×0.02)+0.4·bare投票(2.75)",1
2355192446.jpg,koniq,r6,,4.248,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.31,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
2364482871.jpg,koniq,r6,,3.3822,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.33,S-CONTENT×0.40)+0.4·bare投票(3.00)",1
2364901003.jpg,koniq,r6,,3.7238,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.31,S-CONTENT×0.17)+0.4·bare投票(4.00)",1
2365855574.jpg,koniq,r6,,2.6021,"R6=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.24,S-CONTENT×0.09)+0.4·bare投票(3.00)",1
2366307779.jpg,koniq,r6,,3.9781,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.31,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
2372696116.jpg,koniq,r6,,3.1622,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.35,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
2376113642.jpg,koniq,r6,,3.3293,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.33,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2378761573.jpg,koniq,r6,,2.9781,"R6=0.6·动态融合(S-TECH×0.11,S-GLOBAL×0.26,S-CONTENT×0.64)+0.4·bare投票(3.00)",1
2380962902.jpg,koniq,r6,,4.1753,"R6=0.6·动态融合(S-TECH×0.13,S-GLOBAL×0.31,S-CONTENT×0.56)+0.4·bare投票(3.75)",1
239029957.jpg,koniq,r6,,4.4151,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.30,S-CONTENT×0.54)+0.4·bare投票(4.00)",1
2405495711.jpg,koniq,r6,,3.6502,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.30,S-CONTENT×0.21)+0.4·bare投票(4.00)",1
2410933503.jpg,koniq,r6,,4.2548,"R6=0.6·动态融合(S-TECH×0.16,S-GLOBAL×0.33,S-CONTENT×0.51)+0.4·bare投票(4.00)",1
2415943373.jpg,koniq,r6,,3.7554,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.34,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
2417107784.jpg,koniq,r6,,2.9742,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.28,S-CONTENT×0.57)+0.4·bare投票(3.00)",1
2421862008.jpg,koniq,r6,,3.9349,"R6=0.6·动态融合(S-TECH×0.17,S-GLOBAL×0.32,S-CONTENT×0.51)+0.4·bare投票(3.25)",1
2422029745.jpg,koniq,r6,,2.7034,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.30,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
2429849599.jpg,koniq,r6,,3.461,"R6=0.6·动态融合(S-TECH×0.30,S-GLOBAL×0.33,S-CONTENT×0.37)+0.4·bare投票(3.25)",1
2444482022.jpg,koniq,r6,,2.7234,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.33,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
2448776548.jpg,koniq,r6,,3.2838,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.28,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
2451920772.jpg,koniq,r6,,3.626,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.37,S-CONTENT×0.30)+0.4·bare投票(3.25)",1
2459843879.jpg,koniq,r6,,2.7465,"R6=0.6·动态融合(S-TECH×0.33,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
2464934588.jpg,koniq,r6,,3.2764,"R6=0.6·动态融合(S-TECH×0.66,S-GLOBAL×0.23,S-CONTENT×0.11)+0.4·bare投票(3.25)",1
2465673065.jpg,koniq,r6,,2.5497,"R6=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.29,S-CONTENT×0.10)+0.4·bare投票(2.75)",1
2471109874.jpg,koniq,r6,,1.9305,"R6=0.6·动态融合(S-TECH×0.83,S-GLOBAL×0.14,S-CONTENT×0.03)+0.4·bare投票(2.00)",1
2477552466.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.28,S-CONTENT×0.47)+0.4·bare投票(2.00)",1
2492228578.jpg,koniq,r6,,3.1027,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2503231447.jpg,koniq,r6,,4.192,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
2508139577.jpg,koniq,r6,,2.8516,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.35,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
2517718928.jpg,koniq,r6,,3.7997,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.31,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
2538038277.jpg,koniq,r6,,4.2241,"R6=0.6·动态融合(S-TECH×0.24,S-GLOBAL×0.32,S-CONTENT×0.44)+0.4·bare投票(4.00)",1
2539083530.jpg,koniq,r6,,3.3999,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
2542492471.jpg,koniq,r6,,2.4122,"R6=0.6·动态融合(S-TECH×0.66,S-GLOBAL×0.27,S-CONTENT×0.07)+0.4·bare投票(3.00)",1
254969296.jpg,koniq,r6,,3.6711,"R6=0.6·动态融合(S-TECH×0.57,S-GLOBAL×0.27,S-CONTENT×0.16)+0.4·bare投票(4.00)",1
2555211479.jpg,koniq,r6,,3.6483,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.30,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
255857546.jpg,koniq,r6,,4.4584,"R6=0.6·动态融合(S-TECH×0.29,S-GLOBAL×0.31,S-CONTENT×0.40)+0.4·bare投票(4.25)",1
2562592972.jpg,koniq,r6,,2.3189,"R6=0.6·动态融合(S-TECH×0.61,S-GLOBAL×0.26,S-CONTENT×0.13)+0.4·bare投票(2.25)",1
2569693875.jpg,koniq,r6,,4.0359,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(3.50)",1
2569774614.jpg,koniq,r6,,2.5478,"R6=0.6·动态融合(S-TECH×0.81,S-GLOBAL×0.15,S-CONTENT×0.04)+0.4·bare投票(3.00)",1
2570828036.jpg,koniq,r6,,3.8189,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(3.00)",1
257114018.jpg,koniq,r6,,4.3981,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.29,S-CONTENT×0.25)+0.4·bare投票(4.00)",1
2571521736.jpg,koniq,r6,,3.1459,"R6=0.6·动态融合(S-TECH×0.37,S-GLOBAL×0.31,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
2578890441.jpg,koniq,r6,,3.8622,"R6=0.6·动态融合(S-TECH×0.40,S-GLOBAL×0.34,S-CONTENT×0.26)+0.4·bare投票(4.00)",1
2580252988.jpg,koniq,r6,,2.7809,"R6=0.6·动态融合(S-TECH×0.43,S-GLOBAL×0.35,S-CONTENT×0.21)+0.4·bare投票(3.00)",1
2588767665.jpg,koniq,r6,,3.8258,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.35,S-CONTENT×0.44)+0.4·bare投票(3.00)",1
2615955728.jpg,koniq,r6,,3.9429,"R6=0.6·动态融合(S-TECH×0.47,S-GLOBAL×0.33,S-CONTENT×0.20)+0.4·bare投票(4.00)",1
2621420457.jpg,koniq,r6,,3.156,"R6=0.6·动态融合(S-TECH×0.67,S-GLOBAL×0.23,S-CONTENT×0.11)+0.4·bare投票(3.00)",1
2622466873.jpg,koniq,r6,,4.1917,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
2624809780.jpg,koniq,r6,,4.2184,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.42)+0.4·bare投票(4.00)",1
2631446955.jpg,koniq,r6,,4.4173,"R6=0.6·动态融合(S-TECH×0.15,S-GLOBAL×0.30,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
26344318.jpg,koniq,r6,,2.5405,"R6=0.6·动态融合(S-TECH×0.81,S-GLOBAL×0.15,S-CONTENT×0.03)+0.4·bare投票(3.00)",1
2653425342.jpg,koniq,r6,,4.2707,"R6=0.6·动态融合(S-TECH×0.14,S-GLOBAL×0.31,S-CONTENT×0.55)+0.4·bare投票(4.00)",1
2654797164.jpg,koniq,r6,,4.4767,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.31,S-CONTENT×0.45)+0.4·bare投票(4.25)",1
2672397400.jpg,koniq,r6,,4.1914,"R6=0.6·动态融合(S-TECH×0.27,S-GLOBAL×0.32,S-CONTENT×0.41)+0.4·bare投票(4.00)",1
2679224314.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.28,S-CONTENT×0.45)+0.4·bare投票(2.00)",1
268066639.jpg,koniq,r6,,3.2949,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.29,S-CONTENT×0.16)+0.4·bare投票(3.00)",1
26847054.jpg,koniq,r6,,4.3948,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
2688944098.jpg,koniq,r6,,3.2373,"R6=0.6·动态融合(S-TECH×0.58,S-GLOBAL×0.27,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
268926698.jpg,koniq,r6,,2.7367,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.34,S-CONTENT×0.27)+0.4·bare投票(3.00)",1
2692538398.jpg,koniq,r6,,4.0482,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.32,S-CONTENT×0.49)+0.4·bare投票(3.50)",1
269509962.jpg,koniq,r6,,3.6284,"R6=0.6·动态融合(S-TECH×0.44,S-GLOBAL×0.32,S-CONTENT×0.24)+0.4·bare投票(3.50)",1
2698401109.jpg,koniq,r6,,4.3933,"R6=0.6·动态融合(S-TECH×0.21,S-GLOBAL×0.32,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
2702264162.jpg,koniq,r6,,4.48,"R6=0.6·动态融合(S-TECH×0.18,S-GLOBAL×0.29,S-CONTENT×0.53)+0.4·bare投票(4.00)",1
2703740653.jpg,koniq,r6,,3.7621,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.32,S-CONTENT×0.34)+0.4·bare投票(3.00)",1
2706980942.jpg,koniq,r6,,3.7938,"R6=0.6·动态融合(S-TECH×0.45,S-GLOBAL×0.33,S-CONTENT×0.23)+0.4·bare投票(4.00)",1
2715023572.jpg,koniq,r6,,4.1313,"R6=0.6·动态融合(S-TECH×0.22,S-GLOBAL×0.32,S-CONTENT×0.45)+0.4·bare投票(3.75)",1
2722913532.jpg,koniq,r6,,3.3483,"R6=0.6·动态融合(S-TECH×0.52,S-GLOBAL×0.29,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
2725001053.jpg,koniq,r6,,2.0315,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.29,S-CONTENT×0.23)+0.4·bare投票(2.00)",1
2725180694.jpg,koniq,r6,,4.3984,"R6=0.6·动态融合(S-TECH×0.19,S-GLOBAL×0.33,S-CONTENT×0.47)+0.4·bare投票(4.00)",1
2726553628.jpg,koniq,r6,,3.791,"R6=0.6·动态融合(S-TECH×0.36,S-GLOBAL×0.37,S-CONTENT×0.27)+0.4·bare投票(3.75)",1
273844105.jpg,koniq,r6,,4.2428,"R6=0.6·动态融合(S-TECH×0.20,S-GLOBAL×0.32,S-CONTENT×0.48)+0.4·bare投票(4.00)",1
2741854107.jpg,koniq,r6,,2.0247,"R6=0.6·动态融合(S-TECH×0.50,S-GLOBAL×0.28,S-CONTENT×0.22)+0.4·bare投票(2.00)",1
2746983219.jpg,koniq,r6,,4.2209,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.32,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
2747111058.jpg,koniq,r6,,3.8783,"R6=0.6·动态融合(S-TECH×0.39,S-GLOBAL×0.33,S-CONTENT×0.28)+0.4·bare投票(4.00)",1
2748370097.jpg,koniq,r6,,3.1766,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.35,S-CONTENT×0.40)+0.4·bare投票(3.00)",1
2756512177.jpg,koniq,r6,,3.1615,"R6=0.6·动态融合(S-TECH×0.49,S-GLOBAL×0.31,S-CONTENT×0.19)+0.4·bare投票(3.00)",1
275983561.jpg,koniq,r6,,3.3616,"R6=0.6·动态融合(S-TECH×0.48,S-GLOBAL×0.32,S-CONTENT×0.20)+0.4·bare投票(3.00)",1
2764211276.jpg,koniq,r6,,2.4838,"R6=0.6·动态融合(S-TECH×0.54,S-GLOBAL×0.27,S-CONTENT×0.19)+0.4·bare投票(2.75)",1
276570133.jpg,koniq,r6,,2.2346,"R6=0.6·动态融合(S-TECH×0.26,S-GLOBAL×0.35,S-CONTENT×0.39)+0.4·bare投票(2.25)",1
276590560.jpg,koniq,r6,,3.6413,"R6=0.6·动态融合(S-TECH×0.59,S-GLOBAL×0.27,S-CONTENT×0.14)+0.4·bare投票(4.00)",1
2768178889.jpg,koniq,r6,,3.3332,"R6=0.6·动态融合(S-TECH×0.51,S-GLOBAL×0.31,S-CONTENT×0.18)+0.4·bare投票(3.00)",1
2780719978.jpg,koniq,r6,,4.2197,"R6=0.6·动态融合(S-TECH×0.23,S-GLOBAL×0.34,S-CONTENT×0.43)+0.4·bare投票(4.00)",1
2790138273.jpg,koniq,r6,,4.1725,"R6=0.6·动态融合(S-TECH×0.31,S-GLOBAL×0.33,S-CONTENT×0.36)+0.4·bare投票(4.00)",1
2800893640.jpg,koniq,r6,,1.88,"R6=0.6·动态融合(S-TECH×0.25,S-GLOBAL×0.29,S-CONTENT×0.46)+0.4·bare投票(2.00)",1
2808063507.jpg,koniq,r6,,2.8078,"R6=0.6·动态融合(S-TECH×0.41,S-GLOBAL×0.36,S-CONTENT×0.23)+0.4·bare投票(3.00)",1
2818844013.jpg,koniq,r6,,3.5252,"R6=0.6·动态融合(S-TECH×0.32,S-GLOBAL×0.36,S-CONTENT×0.32)+0.4·bare投票(3.00)",1
282730228.jpg,koniq,r6,,3.9975,"R6=0.6·动态融合(S-TECH×0.34,S-GLOBAL×0.29,S-CONTENT×0.38)+0.4·bare投票(4.00)",1
2828824744.jpg,koniq,r6,,3.0735,"R6=0.6·动态融合(S-TECH×0.55,S-GLOBAL×0.30,S-CONTENT×0.15)+0.4·bare投票(3.00)",1
