img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r6,,5.6117,R6=R5结构+bare投票 | bare 0.36/rich 0.29/multi 0.34,1
10978.jpg,spaq,r6,,5.4762,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.34,1
10979.jpg,spaq,r6,,3.4346,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10980.jpg,spaq,r6,,6.8861,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
10981.jpg,spaq,r6,,4.7466,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.32,1
10982.jpg,spaq,r6,,1.7376,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.33,1
10983.jpg,spaq,r6,,4.7385,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.33,1
10984.jpg,spaq,r6,,4.8098,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
10985.jpg,spaq,r6,,3.8187,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
10986.jpg,spaq,r6,,1.8696,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.34,1
10987.jpg,spaq,r6,,2.9084,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
10988.jpg,spaq,r6,,1.7345,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
10989.jpg,spaq,r6,,3.9629,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.34,1
10990.jpg,spaq,r6,,6.4608,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10991.jpg,spaq,r6,,1.8373,R6=R5结构+bare投票 | bare 0.39/rich 0.28/multi 0.33,1
10992.jpg,spaq,r6,,1.8696,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10993.jpg,spaq,r6,,8.6563,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
10994.jpg,spaq,r6,,5.8088,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
10995.jpg,spaq,r6,,6.9076,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
10996.jpg,spaq,r6,,1.7428,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
10997.jpg,spaq,r6,,4.7685,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.35,1
10998.jpg,spaq,r6,,4.9216,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
10999.jpg,spaq,r6,,4.1006,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
11000.jpg,spaq,r6,,2.6458,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
11001.jpg,spaq,r6,,2.2865,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
11002.jpg,spaq,r6,,6.5911,R6=R5结构+bare投票 | bare 0.29/rich 0.37/multi 0.34,1
11003.jpg,spaq,r6,,5.8261,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
11004.jpg,spaq,r6,,3.2915,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11005.jpg,spaq,r6,,1.8296,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
11006.jpg,spaq,r6,,5.3078,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
11007.jpg,spaq,r6,,2.8183,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
11008.jpg,spaq,r6,,1.7358,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11009.jpg,spaq,r6,,5.9511,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
11010.jpg,spaq,r6,,4.3932,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
11011.jpg,spaq,r6,,2.9707,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.32,1
11012.jpg,spaq,r6,,4.9169,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
11013.jpg,spaq,r6,,4.1732,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11014.jpg,spaq,r6,,1.7882,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
11015.jpg,spaq,r6,,6.1101,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
11016.jpg,spaq,r6,,2.8554,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
11017.jpg,spaq,r6,,1.7998,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
11018.jpg,spaq,r6,,1.7409,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.32,1
11019.jpg,spaq,r6,,2.7081,R6=R5结构+bare投票 | bare 0.29/rich 0.40/multi 0.31,1
11020.jpg,spaq,r6,,7.125,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
11021.jpg,spaq,r6,,5.0526,R6=R5结构+bare投票 | bare 0.31/rich 0.34/multi 0.34,1
11022.jpg,spaq,r6,,6.9454,R6=R5结构+bare投票 | bare 0.31/rich 0.33/multi 0.36,1
11023.jpg,spaq,r6,,4.7508,R6=R5结构+bare投票 | bare 0.31/rich 0.33/multi 0.36,1
11024.jpg,spaq,r6,,4.7419,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11025.jpg,spaq,r6,,7.9538,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
11026.jpg,spaq,r6,,6.7415,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
11027.jpg,spaq,r6,,2.6372,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11028.jpg,spaq,r6,,1.9586,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11029.jpg,spaq,r6,,1.7291,R6=R5结构+bare投票 | bare 0.29/rich 0.37/multi 0.34,1
11030.jpg,spaq,r6,,2.1556,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
11031.jpg,spaq,r6,,3.031,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
11032.jpg,spaq,r6,,5.7852,R6=R5结构+bare投票 | bare 0.28/rich 0.40/multi 0.32,1
11033.jpg,spaq,r6,,4.0071,R6=R5结构+bare投票 | bare 0.28/rich 0.41/multi 0.31,1
11034.jpg,spaq,r6,,2.1564,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
11035.jpg,spaq,r6,,3.8557,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
11036.jpg,spaq,r6,,4.4924,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
11037.jpg,spaq,r6,,5.6419,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
11038.jpg,spaq,r6,,6.174,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11039.jpg,spaq,r6,,1.727,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
11040.jpg,spaq,r6,,4.0336,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
11041.jpg,spaq,r6,,1.7373,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11042.jpg,spaq,r6,,1.7433,R6=R5结构+bare投票 | bare 0.35/rich 0.33/multi 0.32,1
11043.jpg,spaq,r6,,5.742,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.33,1
11044.jpg,spaq,r6,,1.8955,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11045.jpg,spaq,r6,,2.0498,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11046.jpg,spaq,r6,,7.0127,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.35,1
11047.jpg,spaq,r6,,2.8157,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.32,1
11048.jpg,spaq,r6,,5.9264,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
11049.jpg,spaq,r6,,1.7483,R6=R5结构+bare投票 | bare 0.33/rich 0.36/multi 0.31,1
11050.jpg,spaq,r6,,5.4367,R6=R5结构+bare投票 | bare 0.26/rich 0.42/multi 0.32,1
11051.jpg,spaq,r6,,2.4434,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.35,1
11052.jpg,spaq,r6,,3.3478,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11053.jpg,spaq,r6,,6.8849,R6=R5结构+bare投票 | bare 0.28/rich 0.37/multi 0.35,1
11054.jpg,spaq,r6,,6.7587,R6=R5结构+bare投票 | bare 0.38/rich 0.28/multi 0.34,1
11055.jpg,spaq,r6,,7.2742,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11056.jpg,spaq,r6,,1.7553,R6=R5结构+bare投票 | bare 0.27/rich 0.42/multi 0.31,1
11057.jpg,spaq,r6,,5.2063,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
11058.jpg,spaq,r6,,3.6699,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.34,1
11059.jpg,spaq,r6,,1.7315,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11060.jpg,spaq,r6,,6.5475,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
11061.jpg,spaq,r6,,6.5811,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.35,1
11062.jpg,spaq,r6,,1.8752,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
11063.jpg,spaq,r6,,2.133,R6=R5结构+bare投票 | bare 0.34/rich 0.34/multi 0.33,1
11064.jpg,spaq,r6,,7.1229,R6=R5结构+bare投票 | bare 0.33/rich 0.32/multi 0.35,1
11065.jpg,spaq,r6,,5.5138,R6=R5结构+bare投票 | bare 0.34/rich 0.31/multi 0.35,1
11066.jpg,spaq,r6,,6.5479,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11067.jpg,spaq,r6,,3.7552,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.33,1
11068.jpg,spaq,r6,,3.1839,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11069.jpg,spaq,r6,,5.4216,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11070.jpg,spaq,r6,,5.1312,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.35,1
11071.jpg,spaq,r6,,3.4419,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11072.jpg,spaq,r6,,1.893,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.35,1
11073.jpg,spaq,r6,,1.7396,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
11074.jpg,spaq,r6,,7.3643,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.34,1
11075.jpg,spaq,r6,,5.908,R6=R5结构+bare投票 | bare 0.30/rich 0.35/multi 0.34,1
11076.jpg,spaq,r6,,3.3384,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
11077.jpg,spaq,r6,,6.2191,R6=R5结构+bare投票 | bare 0.29/rich 0.37/multi 0.34,1
11078.jpg,spaq,r6,,2.3119,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.32,1
11079.jpg,spaq,r6,,1.7403,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.32,1
11080.jpg,spaq,r6,,2.8419,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
11081.jpg,spaq,r6,,5.9658,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
11082.jpg,spaq,r6,,2.6319,R6=R5结构+bare投票 | bare 0.26/rich 0.41/multi 0.33,1
11083.jpg,spaq,r6,,1.8001,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.32,1
11084.jpg,spaq,r6,,2.0448,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
11085.jpg,spaq,r6,,1.9665,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
11086.jpg,spaq,r6,,3.5654,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.35,1
11087.jpg,spaq,r6,,2.7439,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.34,1
11088.jpg,spaq,r6,,2.0536,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11089.jpg,spaq,r6,,5.0385,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
11090.jpg,spaq,r6,,3.1194,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11091.jpg,spaq,r6,,1.7342,R6=R5结构+bare投票 | bare 0.36/rich 0.31/multi 0.33,1
11092.jpg,spaq,r6,,7.0339,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
11093.jpg,spaq,r6,,1.7392,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11094.jpg,spaq,r6,,2.6538,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
11095.jpg,spaq,r6,,1.7394,R6=R5结构+bare投票 | bare 0.33/rich 0.35/multi 0.33,1
11096.jpg,spaq,r6,,3.5746,R6=R5结构+bare投票 | bare 0.35/rich 0.30/multi 0.34,1
11097.jpg,spaq,r6,,5.9316,R6=R5结构+bare投票 | bare 0.35/rich 0.31/multi 0.35,1
11098.jpg,spaq,r6,,7.1188,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
11099.jpg,spaq,r6,,1.7375,R6=R5结构+bare投票 | bare 0.33/rich 0.34/multi 0.33,1
11100.jpg,spaq,r6,,5.3095,R6=R5结构+bare投票 | bare 0.32/rich 0.34/multi 0.34,1
11101.jpg,spaq,r6,,4.9112,R6=R5结构+bare投票 | bare 0.34/rich 0.32/multi 0.35,1
11102.jpg,spaq,r6,,3.9571,R6=R5结构+bare投票 | bare 0.29/rich 0.38/multi 0.33,1
11103.jpg,spaq,r6,,4.8174,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.33,1
11104.jpg,spaq,r6,,2.7935,R6=R5结构+bare投票 | bare 0.30/rich 0.38/multi 0.32,1
11105.jpg,spaq,r6,,2.1435,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11106.jpg,spaq,r6,,3.5121,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11107.jpg,spaq,r6,,1.7303,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.34,1
11108.jpg,spaq,r6,,7.439,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
11109.jpg,spaq,r6,,2.8536,R6=R5结构+bare投票 | bare 0.30/rich 0.36/multi 0.34,1
11110.jpg,spaq,r6,,5.3476,R6=R5结构+bare投票 | bare 0.26/rich 0.43/multi 0.31,1
11111.jpg,spaq,r6,,5.3726,R6=R5结构+bare投票 | bare 0.31/rich 0.36/multi 0.33,1
11112.jpg,spaq,r6,,6.9032,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
11113.jpg,spaq,r6,,3.4193,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
11114.jpg,spaq,r6,,4.5654,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11115.jpg,spaq,r6,,3.6093,R6=R5结构+bare投票 | bare 0.37/rich 0.30/multi 0.33,1
11116.jpg,spaq,r6,,2.5406,R6=R5结构+bare投票 | bare 0.34/rich 0.33/multi 0.33,1
11117.jpg,spaq,r6,,1.9663,R6=R5结构+bare投票 | bare 0.36/rich 0.32/multi 0.33,1
11118.jpg,spaq,r6,,1.7349,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.33,1
11119.jpg,spaq,r6,,4.5542,R6=R5结构+bare投票 | bare 0.36/rich 0.30/multi 0.34,1
11120.jpg,spaq,r6,,6.8192,R6=R5结构+bare投票 | bare 0.33/rich 0.33/multi 0.34,1
11121.jpg,spaq,r6,,2.4366,R6=R5结构+bare投票 | bare 0.31/rich 0.35/multi 0.34,1
11122.jpg,spaq,r6,,6.2941,R6=R5结构+bare投票 | bare 0.32/rich 0.33/multi 0.34,1
11123.jpg,spaq,r6,,5.8056,R6=R5结构+bare投票 | bare 0.30/rich 0.37/multi 0.33,1
11124.jpg,spaq,r6,,1.7369,R6=R5结构+bare投票 | bare 0.32/rich 0.35/multi 0.33,1
11125.jpg,spaq,r6,,1.7411,R6=R5结构+bare投票 | bare 0.35/rich 0.32/multi 0.32,1
