img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10033.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur obscures all details; edges smeared, text and textures unreadable; no discernible focus or sharpness. | S-AESTH(1.2): Severe motion blur obscures all composition, lighting, and color details; visually chaotic and unpleasant to view. | S-NATURAL(1.2): Severe motion blur and extreme over-smoothing; plastic-like texture with watercolor smearing across entire image. | S-GLOBAL(1.2): Severe motion blur dominates, making subject unrecognizable; no discernible details or focus. | S-CONTENT(3.2): Subject partially cut at top and bottom; label text and logo blurred/occluded; key regions not clearly visible.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10034.jpg,spaq,r2,,9.3,"S-TECH(9.8): Crisp edges on flowers and leaves, no noise or blur. Even exposure, neutral white balance, no compression artifacts or chromatic aberration. | S-AESTH(7.2): Vibrant orange flowers against deep green leaves create strong color harmony; composition is natural but slightly cluttered; lighting is even and flattering. | S-CONTENT(9.5): All orange flowers and green leaves are fully visible, no key regions cut or occluded; framing preserves complete subject integrity. | S-NATURAL(9.2): No halos, natural textures, realistic colors, no plasticity or smearing; appears unprocessed. | S-GLOBAL(9.2): Vibrant orange flowers and lush green leaves create a lively, natural composition with excellent color contrast and clarity.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 9.8, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.5, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 9.2}"
10035.jpg,spaq,r2,,8.5333,"S-TECH(7.2): Minor softness and slight noise in shadows; edges of flowers and leaves mostly crisp; no clipping, cast, or compression artifacts. | S-AESTH(7.2): Pleasant purple-green harmony; natural light softens blooms; composition feels organic but lacks strong focal point or depth. | S-CONTENT(9.2): Subject (flowers and foliage) fully visible, no cropping or occlusion; all key regions intact and clearly preserved. | S-NATURAL(9.2): No halos, unnatural glow, or plastic textures. Colors are natural; greens and purples appear authentic with subtle detail. No over-processing evident. | S-GLOBAL(9.2): Vibrant purple flowers and lush green foliage create a natural, pleasing scene with excellent color and detail; no flaws dominate.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 7.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 9.2}"
10036.jpg,spaq,r2,,7.8667,"S-TECH(7.2): Crisp text edges and clean wall surfaces; minimal noise in uniform red areas; slight softness in shadows; no visible artifacts or color cast. | S-AESTH(5.2): Ordinary composition with centered text; flat lighting under overcast sky; red and gold palette is cohesive but uninspired; no strong visual hierarchy or depth. | S-CONTENT(9.2): Subject fully visible; all Chinese characters complete and unobstructed; no occlusion or harmful cropping. | S-NATURAL(9.2): No halos, unnatural glow, or color exaggeration; textures appear authentic; no over-smoothing or sharpening artifacts visible. | S-GLOBAL(7.2): Clear sign with good contrast; minor weathering on trim and small stains are barely noticeable, not distracting.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 7.2}"
10037.jpg,spaq,r2,,3.8333,"S-TECH(3.1): Severe motion blur across entire subject; edges smeared, fine details lost. No visible noise or compression artifacts. Exposure and white balance neutral but clarity compromised. | S-AESTH(1.2): Severe motion blur obscures subject and composition; flat, unbalanced lighting; dull color palette; no visual hierarchy or aesthetic appeal. | S-CONTENT(5.2): Subject fully in frame but motion blur obscures face and text on shirt; key regions not clearly visible. | S-NATURAL(5.2): Motion blur dominates; no over-sharpening, HDR, or oversaturation. Wall and floor show natural texture, but image lacks clarity due to motion. | S-GLOBAL(3.2): Severe motion blur dominates the image, obscuring subject details and making it hard to ignore; overall impression is poor.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 1.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10038.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; edges smeared, text and product details unreadable; no discernible focus or sharpness. | S-AESTH(1.2): Severe motion blur obscures all details; chaotic composition with no clear subject; lighting flat and unflattering; colors clash due to lack of focus. | S-CONTENT(1.2): Severe motion blur obscures all products; no subject is identifiable or visible; content cannot be understood. | S-NATURAL(1.2): Severe motion blur throughout; no sharp edges or textures visible. Entire image is smeared, indicating extreme camera shake or processing failure. | S-GLOBAL(1.2): Severe motion blur dominates entire image; details unrecognizable; unacceptable for any practical use.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2}"
10039.jpg,spaq,r2,,2.5333,"S-TECH(3.2): Severe blur across entire image; edges and textures indistinct; motion or focus failure dominates; no fine detail visible. | S-AESTH(1.2): Severe blur across entire image; no clear subject or visual hierarchy. Flat, overexposed lighting and chaotic composition make it actively unpleasant to view. | S-CONTENT(9.2): Subject (pathway and urban landscape) fully visible, no cropping or occlusion; key regions like buildings and foliage clearly present. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like textures; edges are blurred and lack detail, indicating heavy noise reduction. | S-GLOBAL(1.2): Severe blur across entire image, extreme lack of detail, and washed-out lighting make content unrecognizable and visually unacceptable.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
10040.jpg,spaq,r2,,1.8667,"S-TECH(1.2): Severe overall blur, no discernible fine detail; edges smeared; extreme focus failure across entire image. | S-AESTH(1.2): Severe blur across entire image; no clear subject or visual hierarchy. Flat, overcast lighting and chaotic composition make it actively unpleasant to view. | S-CONTENT(7.2): Bicycles fully visible, no occlusion; minor edge cropping of background trees and pavement, but main subject intact. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; edges and textures are completely smeared, indicating aggressive noise reduction or extreme defocus. | S-GLOBAL(1.2): Severe blur across entire image; details unrecognizable; poor focus dominates impression; unacceptable quality.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
10041.jpg,spaq,r2,,4.5333,"S-TECH(5.2): Moderate noise in shadows and midtones; slight blur on cap edge; minor exposure issues with overblown highlights; no severe artifacts. | S-AESTH(3.2): Awkward vertical orientation, cluttered background, flat lighting, and unclear subject focus create a visually unbalanced and distracting composition. | S-CONTENT(3.2): Subject partially cut off at bottom; face and full body obscured by cap and framing; key regions not fully visible. | S-NATURAL(7.2): Subtle over-smoothing on skin and fabric; slight edge halos near cap brim; otherwise natural with minor processing traces. | S-GLOBAL(5.2): Image is rotated 90°, making composition confusing; otherwise, lighting and details are clear but orientation flaw dominates first impression.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 3.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10042.jpg,spaq,r2,,7.2,"S-TECH(7.2): Minor softness and slight noise in shadows; clean exposure, neutral white balance, no visible compression or chromatic aberration. | S-AESTH(5.2): Symmetrical composition with repeating hexagonal ceiling and floor patterns; neutral lighting lacks mood; red lanterns add pop but feel scattered; visual hierarchy is clear yet generic. | S-CONTENT(9.2): Subject (mall corridor) fully visible; no occlusion or cropping. Key regions like signage, people, and decor are complete and clear. | S-NATURAL(7.2): Subtle over-sharpening on ceiling edges; slight HDR glow in lights; otherwise natural with realistic textures and colors. | S-GLOBAL(7.2): Clear, well-lit mall corridor with balanced composition; minor glare on floor and slight noise in shadows don't distract.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 7.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 7.2}"
10043.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe exposure clipping at light source, extreme blur, no discernible detail, heavy lens flare obscures entire scene. | S-AESTH(1.2): Overwhelming lens flare dominates, obscuring subject; chaotic light and dark contrast; no clear composition or visual hierarchy; harsh and unpleasant to view. | S-CONTENT(1.2): Subject severely cut and obscured by glare; no identifiable main subject or key regions visible. | S-GLOBAL(1.2): Overwhelming lens flare dominates image, obscuring content; severe glare and lack of visible detail make it unusable. | S-NATURAL(9.2): Natural lens flare and starburst from direct light; no halos, oversaturation, or smoothing artifacts. Pure optical effect, unprocessed.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 1.2}"
10044.jpg,spaq,r2,,3.2,"S-TECH(3.2): Severe motion blur throughout; edges of flowers and foliage are smeared. No fine detail visible. Noise and compression artifacts are secondary to blur. | S-AESTH(3.2): Severe motion blur obscures composition and lighting; colors clash due to lack of focus; visual hierarchy lost. | S-NATURAL(3.2): Severe motion blur and over-smoothing create watercolor-like smearing; no sharp edges or halos, but overall unnatural softness dominates. | S-GLOBAL(3.2): Severe motion blur dominates, obscuring details; colors are vibrant but indistinct; overall impression is poor and distracting. | S-CONTENT(9.2): Subject fully visible: vibrant flowers and greenery complete within frame. No occlusion or key-region truncation. Framing intentional and harmless.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 9.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 3.2}"
10045.jpg,spaq,r2,,5.2,"S-TECH(5.2): Heavy noise in dark areas, crushed shadows, and slight blur on tree edges; exposure issues dominate technical quality. | S-AESTH(3.2): Harsh neon greens and warm streetlights clash; cluttered composition with competing light sources; poor visual hierarchy obscures subject. | S-CONTENT(5.2): Main subject (traffic lights/building) mostly visible; sign partially cut, tree branches occlude parts; key regions like lights still readable. | S-NATURAL(7.2): Subtle HDR glow around lights and slight edge sharpening; otherwise natural night scene with no plastic or oversaturated areas. | S-GLOBAL(5.2): Night scene with heavy noise and low light; traffic lights and building windows are visible but details are lost in shadows; overall tolerable for a casual viewer.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 7.2, ""S-GLOBAL"": 5.2}"
10046.jpg,spaq,r2,,1.2,"S-TECH(1.2): Severe motion blur throughout; extreme highlight clipping from streetlights; crushed shadows; no discernible detail in foliage or structures. | S-AESTH(1.2): Severe motion blur, overexposed lights, and chaotic composition make the image visually jarring and unpleasant to view. | S-CONTENT(1.2): Subject severely blurred and motion-distorted; trees and lights are indistinct, no clear subject or key region visible. | S-GLOBAL(1.2): Severe motion blur and overexposed lights dominate, making scene unrecognizable; unacceptable for any viewer. | S-NATURAL(3.2): Severe motion blur and light streaks indicate heavy camera shake; no sharpening or oversaturation, but overall unnatural due to extreme blur and glow from streetlights.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 1.2, ""S-AESTH"": 1.2, ""S-CONTENT"": 1.2, ""S-NATURAL"": 3.2, ""S-GLOBAL"": 1.2}"
10047.jpg,spaq,r2,,5.2,"S-TECH(5.2): Severe exposure imbalance: crushed shadows dominate interior, losing detail in dark areas; highlights on windows are usable but overall dynamic range is poorly handled. | S-AESTH(5.2): Ordinary composition with flat lighting; red wall and logo are clear but lack visual depth or aesthetic appeal. | S-CONTENT(5.2): Main subject (Meitu sign) is visible but partially cut off on right; key text truncated, reducing clarity. Secondary architectural elements fully present. | S-GLOBAL(5.2): Severe underexposure dominates, making foreground nearly black; window area is bright but overall image lacks detail and balance. | S-NATURAL(9.2): No visible halos, unnatural glow, or color exaggeration. Textures appear authentic; no over-smoothing or sharpening artifacts. Natural lighting and contrast.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 5.2, ""S-AESTH"": 5.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 9.2, ""S-GLOBAL"": 5.2}"
10048.jpg,spaq,r2,,3.8667,"S-TECH(3.2): Severe blur across entire image; edges and textures indistinct. Heavy motion or focus error dominates, obscuring detail. | S-AESTH(3.2): Blurred focus and cluttered background distract from subject; flat lighting lacks depth; colors are dull and unharmonious. | S-CONTENT(7.2): Main subject (food trays) fully visible; minor edge cropping of containers, no occlusion or key-region loss. | S-NATURAL(5.2): Noticeable blur and softness throughout; no sharpening or HDR artifacts, but heavy noise reduction causes slight smearing, reducing natural texture. | S-GLOBAL(3.2): Severe blur dominates the image, making details indistinct and unappealing; overall impression is poor and hard to ignore.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.2, ""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
10049.jpg,spaq,r2,,3.8667,"S-TECH(3.1): Severe exposure issues: blown-out highlight and crushed shadows; heavy noise in dark areas; focus indeterminate due to low light. | S-AESTH(3.2): Harsh, overexposed light source dominates, creating blown-out highlights and deep, uninformative shadows; composition lacks balance and visual hierarchy. | S-CONTENT(5.2): Subject (light fixture) is visible but heavily overexposed and lacks detail; surrounding context is dark and obscured, reducing clarity of key regions. | S-NATURAL(5.2): Heavy lens flare and noise in dark areas suggest underexposure and aggressive processing; no overt sharpening or saturation, but overall look is artificial due to extreme contrast. | S-GLOBAL(3.2): Severe lens flare and overexposed light dominate, obscuring details; extreme darkness and noise make image hard to interpret.",1,,S-TECH|S-AESTH|S-CONTENT|S-NATURAL|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-CONTENT"": 5.2, ""S-NATURAL"": 5.2, ""S-GLOBAL"": 3.2}"
