img_id,dataset,route,level,score,reason,parse_tier
11216436636.jpg,koniq,r4,,3.9977,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy motion blur across stained glass; fine details smeared; exposure overblown in center; minor chromatic aberration on edges. | S-AESTH(4.8): Symmetrical radial composition, warm golde",1
11229777185.jpg,koniq,r4,,4.0827,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of books slightly blurred, but fine textures and text mostly legible; no compression or color cast. | S-AESTH(4.1): Strong composition wi",1
11241096796.jpg,koniq,r4,,4.2353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges crisp, no compression artifacts or color cast; exposure even with no clipping. | S-AESTH(4.1): Strong graphic contrast and balanced compo",1
11242015725.jpg,koniq,r4,,3.5233,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in dark areas, slight blur on bus edges, crushed shadows under headlights, and minor color cast; detail loss evident in windows and signage. | S-AESTH(2.9): Ordinary nigh",1
11245781693.jpg,koniq,r4,,3.6946,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable motion blur in group, soft edges on faces and clothing; mild noise in shadows; slight highlight clipping from string lights. | S-AESTH(4.0): Strong group composition with centr",1
11250215644.jpg,koniq,r4,,4.0507,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of balloons slightly blurred, but no clipping, cast, or compression artifacts. | S-AESTH(2.9): Cluttered foreground with balloons obscure",1
11252383376.jpg,koniq,r4,,4.034,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in fur texture and slight noise in shadows; no clipping, white balance neutral, no compression artifacts. | S-AESTH(2.9): Ordinary composition with centered seals; flat lig",1
11252644224.jpg,koniq,r4,,3.3475,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Moderate blur across subjects, loss of fine texture in skin and water ripples; slight noise in shadows; overall exposure is flat with crushed highlights on water surface. | S-AESTH(2.9): ",1
11264048414.jpg,koniq,r4,,1.8,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur smears dog's fur and edges; heavy noise in shadows; overexposed background with clipped highlights. | S-AESTH(1.8): Harsh, overexposed lighting washes out details; poor",1
11270280904.jpg,koniq,r4,,3.3665,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe exposure issues: highlights are heavily clipped, creating blown-out white blobs; shadows lack detail. Focus is soft on leaves, reducing texture clarity. | S-AESTH(4.8): Golden back",1
11273190884.jpg,koniq,r4,,4.2591,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp wood grain and leaf edges; slight softness in shadows; no noise, clipping, or artifacts; white balance natural with warm sunlight. | S-AESTH(4.1): Warm, directional light enhances t",1
11287273183.jpg,koniq,r4,,4.0186,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp facial features and fine textures; slight softness in hair edges; no noise, clipping, or artifacts; neutral white balance. | S-AESTH(4.1): Strong eye contact and warm smile create e",1
11294894953.jpg,koniq,r4,,3.4836,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable motion blur on monitor image, green color cast, and slight noise in shadows; fine details smeared, especially on screen content. | S-AESTH(2.9): Ordinary composition with cente",1
11310848503.jpg,koniq,r4,,3.6656,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of wires are mostly crisp; no clipping or color cast; gradients smooth; no compression artifacts. | S-AESTH(1.8): Chaotic composition wit",1
11338371864.jpg,koniq,r4,,3.5367,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on faces and hair, visible noise in shadows, slight exposure imbalance with blown-out highlights on wall, minor JPEG artifacts near edges. | S-AESTH(3.0): Ordinary composition ",1
11356760053.jpg,koniq,r4,,4.8185,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.8): Striking composition with centered ",1
11382799454.jpg,koniq,r4,,4.6142,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no noise or blur; accurate exposure with preserved highlights/shadows; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.1): Strong composi",1
11396447303.jpg,koniq,r4,,3.5531,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Heavy grain and noise throughout, especially in dark areas; soft focus on wheels and body edges; significant highlight clipping in sky. | S-AESTH(2.9): Ordinary side-profile composition; ",1
11433593823.jpg,koniq,r4,,4.3292,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of dancers slightly blurred, but no clipping or artifacts; overall exposure and white balance acceptable. | S-AESTH(4.8): Strong diagonal",1
11436390143.jpg,koniq,r4,,4.2591,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Subject is sharp with clear fur texture; slight motion blur in paws; minor noise in shadows; no color cast or compression artifacts. | S-AESTH(4.1): Dynamic composition with subject cente",1
11437542656.jpg,koniq,r4,,4.6245,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Stellar composition with deep night sky dominating; soft gradient lighting enhances stars; harmonious cool palette; clear visual hierarchy with roof anchoring frame. | S-CONTENT(4.8): Su",1
11446005074.jpg,koniq,r4,,3.7675,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush on barn and foreground; star points show slight motion blur; minor noise in dark sky; overall low detail visibility. | S-AESTH(4.8): Stellar composition with barn off-",1
11452299875.jpg,koniq,r4,,4.5535,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.8): Crisp edges, no noise or blur; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.1): Strong composition with subject off",1
11456199025.jpg,koniq,r4,,2.05,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, heavy noise in shadows, crushed blacks, and warm color cast dominate; details smeared, especially on food and fork. | S-AESTH(1.8): Harsh, uneven lighting creates glar",1
11477250346.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp feather edges and fine textures; slight softness in background grass; no noise, clipping, or artifacts; white balance neutral. | S-AESTH(4.1): Strong subject placement with red feat",1
11490304024.jpg,koniq,r4,,4.353,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp glass edges and logo; slight softness in background bokeh; no noise or artifacts; exposure balanced with vibrant highlights. | S-AESTH(4.8): Strong composition with subject right-al",1
11520125355.jpg,koniq,r4,,3.4951,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and midtones; soft focus on faces and wigs; slight motion blur; warm color cast; minor compression artifacts. | S-AESTH(2.9): Subject placement is casual, ligh",1
11522984926.jpg,koniq,r4,,4.1389,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in skin and hair; slight noise in shadows; no clipping or color cast; reflections in glasses show fine detail; no compression artifacts. | S-AESTH(4.1): Strong visual hiera",1
11527524903.jpg,koniq,r4,,2.612,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe motion blur on hand and arm; heavy noise in dark areas; crushed shadows; low overall sharpness; no visible compression artifacts. | S-AESTH(1.8): Harsh, uneven lighting creates dee",1
115290990.jpg,koniq,r4,,4.6669,"学习权重融合(S-GLOBAL×0.24,S-TECH×0.40,S-CONTENT×0.17) | S-AESTH(4.8): Minimalist desert composition with rhythmic sand ripples; warm, harmonious tones; soft, even lighting enhances texture; strong visual hierarchy through natural lines. | S-CONTENT(5.0): N",1
11559530473.jpg,koniq,r4,,3.5471,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate motion blur on runners, visible noise in shadows, slight underexposure; edges lack crispness, especially on limbs and clothing textures. | S-AESTH(2.9): Ordinary composition with",1
1159028861.jpg,koniq,r4,,4.2219,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness in water ripples and subject edges; slight noise in shadows; no clipping or artifacts; overall clean exposure and white balance. | S-AESTH(4.0): Strong composition with sub",1
117172917.jpg,koniq,r4,,3.5294,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Soft focus on aircraft edges and fine details; slight noise in sky; overall low contrast reduces clarity. | S-AESTH(2.9): Subject centered but lacks visual interest; flat lighting and mon",1
122760647.jpg,koniq,r4,,3.2408,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Heavy motion blur across subject, especially horns and eyes; fine textures smeared; exposure overblown in background; slight noise in shadows. | S-AESTH(2.9): Subject centered but backgro",1
1240561841.jpg,koniq,r4,,3.705,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp fur texture and edges; slight softness near cage bars; no noise, clipping, or artifacts; white balance neutral. | S-AESTH(2.9): Subject centered but partially obscured by bars; natu",1
1249337589.jpg,koniq,r4,,4.4254,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of bananas slightly blurred, but no clipping, cast, or compression artifacts. | S-AESTH(4.1): Strong visual rhythm from repeating banana ",1
127977276.jpg,koniq,r4,,4.1242,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-AESTH×0.13) | S-TECH(4.1): Minor softness in horse's coat and grass; slight noise in shadows; otherwise clean exposure, white balance, and no artifacts. | S-AESTH(4.0): Strong natural lighting and balanced composit",1
128781220.jpg,koniq,r4,,3.6315,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe motion blur smears apple edges and fine textures; heavy shadow crush obscures detail; minimal noise but poor exposure dominates. | S-AESTH(4.8): Strong composition with subject off",1
1296759644.jpg,koniq,r4,,2.6336,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; heavy noise in dark areas; soft focus on fur edges; no clipping but overall very low clarity. | S-AESTH(1.8): Harsh, flat lighting creates deep shado",1
1297819816.jpg,koniq,r4,,4.1257,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp cap texture and white spots; slight softness in background grass; no noise, clipping, or artifacts; minor edge blur from shallow depth of field. | S-AESTH(4.1): Vibrant red cap with",1
132921013.jpg,koniq,r4,,4.6921,"学习权重融合(S-TECH×0.40,S-CONTENT×0.17,S-AESTH×0.13) | S-TECH(4.8): Crisp edges, no blur or noise; even exposure with no clipping; neutral white balance; no compression artifacts or chromatic aberration. | S-AESTH(4.8): Strong minimalist composition with ",1
1332211559.jpg,koniq,r4,,1.8891,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; focus indiscernible due to darkness; no visible detail in subject edges or textures. | S-AESTH(1.8): Harsh, low-key ligh",1
13325497.jpg,koniq,r4,,3.3758,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur across circuit board edges and text; noticeable noise in shadows; slight exposure imbalance with clipped highlights on white surface. | S-AESTH(1.8): Cluttered composition, ",1
1351917139.jpg,koniq,r4,,3.7138,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Soft focus on main subject, fine textures blurred; slight noise in midtones; exposure slightly crushed in shadows. | S-AESTH(4.1): Soft, even lighting enhances marble texture; balanced co",1
135352055.jpg,koniq,r4,,1.8327,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; extreme noise in dark areas; motion blur on subject; red color cast from lighting; no discernible fine detail. | S-AESTH(1.8): Harsh red lighting cre",1
135403304.jpg,koniq,r4,,2.1597,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; text and skin details lost. Noise visible in dark areas. Focus is soft, edges blurred. | S-AESTH(1.8): Harsh shadows and underexposure obscure subjec",1
1360663704.jpg,koniq,r4,,4.2219,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges mostly crisp, no compression artifacts or color cast; exposure well-balanced. | S-AESTH(4.0): Strong natural light and warm earth tones c",1
136287514.jpg,koniq,r4,,2.9113,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.9): Severe motion blur across entire image; edges smeared, text and faces indistinct; no sharp detail visible. | S-AESTH(1.8): Cluttered composition, flat lighting, and repetitive packaging c",1
1368120580.jpg,koniq,r4,,4.412,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Crisp edges on truck and subjects; slight softness in grass textures; no noise, clipping, or artifacts; white balance natural under daylight. | S-AESTH(4.0): Strong composition with subje",1
136948336.jpg,koniq,r4,,3.6252,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(4.1): Minor softness and slight noise in shadows; edges of tires and text crisp; no clipping, color cast, or compression artifacts. | S-AESTH(1.8): Cluttered composition, flat lighting, and dul",1
138750201.jpg,koniq,r4,,3.1671,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Severe highlight clipping on forehead and nose; moderate noise in shadowed fur; slight blur in fine whiskers and eye edges. | S-AESTH(4.1): Strong close-up composition with eye as focal p",1
139611767.jpg,koniq,r4,,2.844,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe motion blur, crushed shadows, and strong blue cast; fine details lost; artifacts from long exposure or low light. | S-AESTH(4.1): Strong blue-yellow contrast creates visual interes",1
1404458044.jpg,koniq,r4,,3.6499,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Motion blur in fireworks trails, crushed shadows in background, slight noise in dark areas; fine details smeared, exposure imbalanced. | S-AESTH(4.1): Strong composition with fireworks ce",1
1408118135.jpg,koniq,r4,,3.3832,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Noticeable noise in shadows and midtones; soft focus on stone textures; slight exposure imbalance with clipped highlights on left wall. | S-AESTH(4.1): Strong leading lines through arches",1
14092652.jpg,koniq,r4,,3.5695,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.9): Moderate blur on birds' edges and wings; fine feather detail lost. Water shows slight noise in shadows. Exposure flat, no clipping, but overall softness reduces clarity. | S-AESTH(2.9): O",1
1430765461.jpg,koniq,r4,,3.6903,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(2.8): Severe shadow crush and motion blur; candle flame smears, fine textures lost; noise visible in dark areas; exposure issues dominate. | S-AESTH(4.1): Warm, moody lighting enhances candle's",1
143394138.jpg,koniq,r4,,2.3114,"学习权重融合(S-TECH×0.40,S-GLOBAL×0.24,S-CONTENT×0.17) | S-TECH(1.8): Severe underexposure crushes shadows; strong blue cast from water; heavy noise in dark areas; low sharpness and motion blur evident. | S-AESTH(1.8): Harsh backlighting silhouettes subject",1
